Customer Number,Item Number,year_month,quarter,region_name,sales,Qty Shipped,COGS,gross_profit,Gross Margin,cost_per_unit
2,1280200,2021-01,2021Q1,East,99.96,12,29,70.96,70.99,8.33
2,1280200,2021-11,2021Q4,West,99.96,12,22,77.96,77.99,8.33
2,1280200,2022-04,2022Q2,West,104.04,12,23,81.04,77.89,8.67
2,1280200,2022-07,2022Q3,South,104.04,12,27,77.04,74.05,8.67
2,1280290,2021-01,2021Q1,West,101.92,8,31,70.92,69.58,12.74
2,1280290,2021-02,2021Q1,North,101.92,8,30,71.92,70.57,12.74
2,1280290,2021-05,2021Q2,North,101.92,8,26,75.92,74.49,12.74
2,1280290,2021-06,2021Q2,East,101.92,8,26,75.92,74.49,12.74
2,1280290,2022-02,2022Q1,North,106.08,8,35,71.08,67.01,13.26
2,1280290,2022-03,2022Q1,West,106.08,8,21,85.08,80.2,13.26
2,1280290,2022-04,2022Q2,North,106.08,8,24,82.08,77.38,13.26
2,1280290,2022-06,2022Q2,South,106.08,8,26,80.08,75.49,13.26
2,1280370,2021-01,2021Q1,East,67.44,4,23,44.44,65.9,16.86
2,1280370,2021-04,2021Q2,South,66.64,4,15,51.64,77.49,16.66
2,1280370,2021-05,2021Q2,East,66.64,4,18,48.64,72.99,16.66
2,1280370,2021-06,2021Q2,North,66.64,4,22,44.64,66.99,16.66
2,1280370,2021-09,2021Q3,East,66.64,4,14,52.64,78.99,16.66
2,1280370,2021-11,2021Q4,North,66.64,4,18,48.64,72.99,16.66
2,1280370,2022-04,2022Q2,West,69.36,4,15,54.36,78.37,17.34
2,1280450,2021-05,2021Q2,East,82.32,4,17,65.32,79.35,20.58
2,1280450,2021-05,2021Q2,North,82.32,4,18,64.32,78.13,20.58
2,1280450,2021-06,2021Q2,East,82.32,4,20,62.31999999999999,75.7,20.58
2,1280450,2022-05,2022Q2,North,85.68,4,27,58.68000000000001,68.49,21.42
2,1280450,2022-07,2022Q3,North,85.68,4,26,59.68000000000001,69.65,21.42
2,1280510,2021-01,2021Q1,North,94.08,4,31,63.08,67.05,23.52
2,1280510,2021-01,2021Q1,South,94.08,4,31,63.08,67.05,23.52
2,1280510,2021-03,2021Q1,West,94.08,4,30,64.08,68.11,23.52
2,1280510,2021-05,2021Q2,East,94.08,4,28,66.08,70.24,23.52
2,1280510,2021-05,2021Q2,South,94.08,4,30,64.08,68.11,23.52
2,1280510,2021-06,2021Q2,South,188.16,8,56,132.16,70.24,23.52
2,1280510,2021-08,2021Q3,North,94.08,4,32,62.08,65.99,23.52
2,1280510,2021-08,2021Q3,West,282.24,12,92,190.24,67.4,23.52
2,1280510,2021-11,2021Q4,North,94.08,4,25,69.08,73.43,23.52
2,1280510,2021-11,2021Q4,South,94.08,4,20,74.08,78.74,23.52
2,1280510,2022-01,2022Q1,South,94.08,4,27,67.08,71.3,23.52
2,1280510,2022-04,2022Q2,East,97.92,4,28,69.92,71.41,24.48
2,1280510,2022-04,2022Q2,North,97.92,4,27,70.92,72.43,24.48
2,1280510,2022-04,2022Q2,South,97.92,4,31,66.92,68.34,24.48
2,1280510,2022-04,2022Q2,West,97.92,4,29,68.92,70.38,24.48
2,1280510,2022-06,2022Q2,East,97.92,4,28,69.92,71.41,24.48
2,1280510,2022-07,2022Q3,South,195.84,8,59,136.84,69.87,24.48
2,1280600,2021-01,2021Q1,East,219.52,8,47,172.52,78.59,27.44
2,1280600,2021-01,2021Q1,West,109.76,4,31,78.76,71.76,27.44
2,1280600,2021-05,2021Q2,East,109.76,4,35,74.76,68.11,27.44
2,1280600,2021-06,2021Q2,North,109.76,4,32,77.76,70.85,27.44
2,1280600,2021-07,2021Q3,South,109.76,4,31,78.76,71.76,27.44
2,1280600,2021-07,2021Q3,West,109.76,4,35,74.76,68.11,27.44
2,1280600,2021-08,2021Q3,East,109.76,4,23,86.76,79.05,27.44
2,1280600,2021-09,2021Q3,South,109.76,4,30,79.76,72.67,27.44
2,1280600,2021-10,2021Q4,South,109.76,4,30,79.76,72.67,27.44
2,1280600,2021-11,2021Q4,South,109.76,4,31,78.76,71.76,27.44
2,1280600,2021-11,2021Q4,West,109.76,4,22,87.76,79.96,27.44
2,1280600,2021-12,2021Q4,West,109.76,4,33,76.76,69.93,27.44
2,1280600,2022-01,2022Q1,South,109.76,4,35,74.76,68.11,27.44
2,1280600,2022-03,2022Q1,South,114.24,4,30,84.24,73.74,28.56
2,1280600,2022-04,2022Q2,South,228.48,8,71,157.48,68.93,28.56
2,1280600,2022-06,2022Q2,South,114.24,4,29,85.24,74.61,28.56
2,1280600,2022-07,2022Q3,East,114.24,4,24,90.24,78.99,28.56
2,1280680,2021-09,2021Q3,North,125.44,4,42,83.44,66.52,31.36
2,1280680,2021-11,2021Q4,South,125.44,4,43,82.44,65.72,31.36
2,1280680,2021-12,2021Q4,North,125.44,4,33,92.44,73.69,31.36
2,1280680,2022-05,2022Q2,North,130.56,4,45,85.56,65.53,32.64
2,1280760,2021-01,2021Q1,West,141.12,4,43,98.12,69.53,35.28
2,1280760,2021-03,2021Q1,West,70.56,2,17,53.56,75.91,35.28
2,1280760,2021-09,2021Q3,South,70.56,2,20,50.56,71.66,35.28
2,1280760,2021-10,2021Q4,North,70.56,2,15,55.56,78.74,35.28
2,1280760,2021-10,2021Q4,West,70.56,2,18,52.56,74.49,35.28
2,1280760,2021-12,2021Q4,North,70.56,2,23,47.56,67.4,35.28
2,1280760,2022-05,2022Q2,West,73.44,2,20,53.44,72.77,36.72
2,1280760,2022-06,2022Q2,North,73.44,2,20,53.44,72.77,36.72
2,1280760,2022-06,2022Q2,West,73.44,2,16,57.44,78.21,36.72
2,1281000,2021-01,2021Q1,North,376.32,8,112,264.32,70.24,47.04
2,1281000,2021-02,2021Q1,East,658.56,14,206,452.56,68.72,47.04
2,1281000,2021-04,2021Q2,North,94.08,2,21,73.08,77.68,47.04
2,1281000,2021-04,2021Q2,West,188.16,4,43,145.16,77.15,47.04
2,1281000,2021-05,2021Q2,North,846.72,18,206,640.72,75.67,47.04
2,1281000,2021-05,2021Q2,South,188.16,4,40,148.16,78.74,47.04
2,1281000,2021-06,2021Q2,West,752.64,16,213,539.64,71.7,47.04
2,1281000,2021-07,2021Q3,East,376.32,8,104,272.32,72.36,47.04
2,1281000,2021-07,2021Q3,West,188.16,4,60,128.16,68.11,47.04
2,1281000,2021-08,2021Q3,East,188.16,4,59,129.16,68.64,47.04
2,1281000,2021-08,2021Q3,South,470.4,10,128,342.4,72.79,47.04
2,1281000,2021-09,2021Q3,East,376.32,8,83,293.32,77.94,47.04
2,1281000,2021-09,2021Q3,North,188.16,4,55,133.16,70.77,47.04
2,1281000,2021-10,2021Q4,East,188.16,4,61,127.16,67.58,47.04
2,1281000,2021-10,2021Q4,North,188.16,4,49,139.16,73.96,47.04
2,1281000,2021-10,2021Q4,South,188.16,4,58,130.16,69.18,47.04
2,1281000,2021-11,2021Q4,South,282.24,6,65,217.24,76.97,47.04
2,1281000,2021-12,2021Q4,North,564.48,12,132,432.48,76.62,47.04
2,1281000,2022-01,2022Q1,West,752.64,16,215,537.64,71.43,47.04
2,1281000,2022-02,2022Q1,East,195.84,4,51,144.84,73.96,48.96
2,1281000,2022-02,2022Q1,South,195.84,4,64,131.84,67.32,48.96
2,1281000,2022-04,2022Q2,North,391.68,8,105,286.68,73.19,48.96
2,1281000,2022-04,2022Q2,South,195.84,4,56,139.84,71.41,48.96
2,1281000,2022-05,2022Q2,South,195.84,4,61,134.84,68.85,48.96
2,1281000,2022-06,2022Q2,North,293.76,6,94,199.76,68.0,48.96
2,1281000,2022-06,2022Q2,South,195.84,4,47,148.84,76.0,48.96
2,1281000,2022-07,2022Q3,North,195.84,4,47,148.84,76.0,48.96
2,1281000,2022-07,2022Q3,South,391.68,8,96,295.68,75.49,48.96
2,1281240,2021-01,2021Q1,West,58.8,1,20,38.8,65.99,58.8
2,1281240,2021-04,2021Q2,East,58.8,1,20,38.8,65.99,58.8
2,1281240,2021-05,2021Q2,West,176.4,3,60,116.4,65.99,58.800000000000004
2,1281480,2021-09,2021Q3,South,70.56,1,23,47.56,67.4,70.56
2,1281480,2022-03,2022Q1,East,146.88,2,33,113.88,77.53,73.44
2,1281960,2022-02,2022Q1,North,94.08,1,27,67.08,71.3,94.08
2,1281960,2022-06,2022Q2,South,188.16,2,50,138.16,73.43,94.08
2,1281960,2022-07,2022Q3,North,97.92,1,28,69.92,71.41,97.92
2,1281960,2022-07,2022Q3,South,94.08,1,31,63.08,67.05,94.08
2,1310310.UP,2021-04,2021Q2,West,97.5,1,22,75.5,77.44,97.5
2,1310310.UP,2021-08,2021Q3,East,90.0,1,24,66.0,73.33,90.0
2,1310310.UP,2022-01,2022Q1,North,90.0,1,21,69.0,76.67,90.0
2,1310310.UP,2022-07,2022Q3,South,93.75,1,26,67.75,72.27,93.75
2,1406412,2022-05,2022Q2,West,82.56,2,22,60.56,73.35,41.28
2,1406947,2022-02,2022Q1,West,495.36,6,144,351.36,70.93,82.56
2,1406947,2022-03,2022Q1,East,330.24,4,72,258.24,78.2,82.56
2,1406947,2022-07,2022Q3,South,247.68,3,51,196.68,79.41,82.56
2,1407067,2021-08,2021Q3,North,88.56,1,29,59.56,67.25,88.56
2,1407067,2021-08,2021Q3,South,88.56,1,26,62.56,70.64,88.56
2,1407067,2021-08,2021Q3,West,589.68,7,147,442.68,75.07,84.24
2,1407067,2021-09,2021Q3,East,797.04,9,245,552.04,69.26,88.56
2,1407067,2022-01,2022Q1,East,88.56,1,18,70.56,79.67,88.56
2,1407067,2022-04,2022Q2,East,464.4,5,125,339.4,73.08,92.88
2,1407181,2022-07,2022Q3,East,103.2,1,32,71.2,68.99,103.2
2,1420620,2021-11,2021Q4,South,91.84,4,20,71.84,78.22,22.96
2,1420700,2021-03,2021Q1,West,101.12,4,33,68.12,67.37,25.28
2,1420700,2021-08,2021Q3,North,104.96,4,27,77.96,74.28,26.24
2,1420700,2021-08,2021Q3,West,104.96,4,21,83.96,79.99,26.24
2,1420700,2022-07,2022Q3,West,109.44,4,33,76.44,69.85,27.36
2,1421020,2021-03,2021Q1,East,75.84,2,20,55.84,73.63,37.92
2,1421020,2021-03,2021Q1,North,303.36,8,67,236.36,77.91,37.92
2,1421020,2021-03,2021Q1,South,151.68,4,30,121.68,80.22,37.92
2,1421020,2021-04,2021Q2,North,1137.6,30,368,769.5999999999998,67.65,37.919999999999995
2,1421020,2021-06,2021Q2,East,78.72,2,23,55.72,70.78,39.36
2,1421020,2021-07,2021Q3,East,78.72,2,24,54.72,69.51,39.36
2,1421020,2021-08,2021Q3,South,78.72,2,16,62.72,79.67,39.36
2,1421020,2021-09,2021Q3,West,78.72,2,24,54.72,69.51,39.36
2,1421020,2022-01,2022Q1,West,236.16,6,60,176.16,74.59,39.36
2,1421020,2022-04,2022Q2,East,82.08,2,17,65.08,79.29,41.04
2,1421020,2022-05,2022Q2,East,82.08,2,16,66.08,80.51,41.04
2,1421020,2022-06,2022Q2,South,82.08,2,26,56.08,68.32,41.04
2,1421260,2021-01,2021Q1,West,237.0,5,49,188.0,79.32,47.4
2,1421260,2021-04,2021Q2,North,142.2,3,37,105.2,73.98,47.4
2,1421260,2021-05,2021Q2,North,94.8,2,28,66.8,70.46,47.4
2,1421260,2021-05,2021Q2,West,94.8,2,24,70.8,74.68,47.4
2,1421260,2021-06,2021Q2,South,98.4,2,24,74.4,75.61,49.2
2,1421260,2021-08,2021Q3,West,98.4,2,32,66.4,67.48,49.2
2,1421260,2021-11,2021Q4,East,98.4,2,20,78.4,79.67,49.2
2,1421260,2021-11,2021Q4,West,49.2,1,15,34.2,69.51,49.2
2,1421260,2022-01,2022Q1,East,98.4,2,25,73.4,74.59,49.2
2,1421260,2022-02,2022Q1,South,98.4,2,20,78.4,79.67,49.2
2,1421260,2022-04,2022Q2,East,102.6,2,27,75.6,73.68,51.3
2,1421260,2022-06,2022Q2,North,102.6,2,26,76.6,74.66,51.3
2,1460320,2021-07,2021Q3,West,432.0,12,120,312.0,72.22,36.0
2,1470262,2021-06,2021Q2,West,76.56,12,24,52.56,68.65,6.38
2,1471840,2021-06,2021Q2,East,1008.0,28,352,656.0,65.08,36.0
2,1471840,2022-03,2022Q1,East,374.4,10,126,248.4,66.35,37.44
2,1471840,2022-03,2022Q1,North,149.76,4,46,103.76,69.28,37.44
2,1471840,2022-05,2022Q2,South,149.76,4,37,112.76,75.29,37.44
2,1472320,2021-06,2021Q2,South,1890.0,42,556,1334.0,70.58,45.0
2,1490645,2021-10,2021Q4,East,100.32,2,25,75.32,75.08,50.16
2,1740010,2021-04,2021Q2,North,71.28,36,20,51.28,71.94,1.98
2,1740010,2021-05,2021Q2,East,142.56,72,43,99.56,69.84,1.98
2,1740010,2021-05,2021Q2,North,71.28,36,24,47.28,66.33,1.98
2,1740010,2021-06,2021Q2,North,147.6,72,35,112.6,76.29,2.05
2,1740010,2021-07,2021Q3,North,73.8,36,18,55.8,75.61,2.05
2,1740010,2021-08,2021Q3,North,147.6,72,42,105.6,71.54,2.05
2,1740010,2021-08,2021Q3,West,73.8,36,21,52.8,71.54,2.05
2,1740010,2021-09,2021Q3,East,73.8,36,23,50.8,68.83,2.05
2,1740010,2021-09,2021Q3,North,147.6,72,45,102.6,69.51,2.05
2,1740010,2021-10,2021Q4,North,73.8,36,20,53.8,72.9,2.05
2,1740010,2021-11,2021Q4,North,73.8,36,19,54.8,74.25,2.05
2,1740010,2021-12,2021Q4,North,147.6,72,30,117.6,79.67,2.05
2,1740010,2021-12,2021Q4,South,73.8,36,15,58.8,79.67,2.05
2,1740010,2022-02,2022Q1,East,77.04,36,16,61.040000000000006,79.23,2.14
2,1740010,2022-02,2022Q1,South,77.04,36,24,53.040000000000006,68.85,2.14
2,1740010,2022-04,2022Q2,North,154.08,72,40,114.08000000000001,74.04,2.14
2,1740010,2022-04,2022Q2,South,77.04,36,17,60.040000000000006,77.93,2.14
2,1740010,2022-05,2022Q2,North,154.08,72,39,115.08000000000001,74.69,2.14
2,1740010,2022-06,2022Q2,South,77.04,36,23,54.040000000000006,70.15,2.14
2,1740010,2022-07,2022Q3,East,77.04,36,17,60.040000000000006,77.93,2.14
2,1740010,2022-07,2022Q3,North,154.08,72,40,114.08,74.04,2.14
2,1740010,2022-07,2022Q3,South,77.04,36,22,55.040000000000006,71.44,2.14
2,1740050,2021-01,2021Q1,East,71.2,20,16,55.2,77.53,3.56
2,1740050,2021-01,2021Q1,South,71.2,20,15,56.2,78.93,3.56
2,1740050,2021-02,2021Q1,East,427.2,120,135,292.2,68.4,3.56
2,1740050,2021-02,2021Q1,North,71.2,20,21,50.2,70.51,3.56
2,1740050,2021-02,2021Q1,South,284.8,80,59,225.8,79.28,3.56
2,1740050,2021-03,2021Q1,East,71.2,20,15,56.2,78.93,3.56
2,1740050,2021-04,2021Q2,East,142.4,40,49,93.4,65.59,3.56
2,1740050,2021-04,2021Q2,West,284.8,80,91,193.8,68.05,3.56
2,1740050,2021-05,2021Q2,East,213.60000000000002,60,67,146.60000000000002,68.63,3.5600000000000005
2,1740050,2021-05,2021Q2,North,142.4,40,31,111.4,78.23,3.56
2,1740050,2021-05,2021Q2,South,142.4,40,46,96.4,67.7,3.56
2,1740050,2021-06,2021Q2,North,511.4,140,121,390.4,76.34,3.6528571428571426
2,1740050,2021-06,2021Q2,West,221.4,60,68,153.4,69.29,3.69
2,1740050,2021-07,2021Q3,East,73.8,20,16,57.8,78.32,3.69
2,1740050,2021-07,2021Q3,South,73.8,20,17,56.8,76.96,3.69
2,1740050,2021-07,2021Q3,West,295.2,80,66,229.2,77.64,3.69
2,1740050,2021-08,2021Q3,East,73.8,20,17,56.8,76.96,3.69
2,1740050,2021-08,2021Q3,North,147.6,40,42,105.6,71.54,3.69
2,1740050,2021-08,2021Q3,South,369.0,100,83,286.0,77.51,3.69
2,1740050,2021-09,2021Q3,East,73.8,20,21,52.8,71.54,3.69
2,1740050,2021-09,2021Q3,North,73.8,20,21,52.8,71.54,3.69
2,1740050,2021-09,2021Q3,South,295.2,80,95,200.2,67.82,3.69
2,1740050,2021-09,2021Q3,West,516.6,140,147,369.6,71.54,3.69
2,1740050,2021-10,2021Q4,East,73.8,20,21,52.8,71.54,3.69
2,1740050,2021-10,2021Q4,South,73.8,20,25,48.8,66.12,3.69
2,1740050,2021-11,2021Q4,East,221.39999999999998,60,54,167.39999999999998,75.61,3.6899999999999995
2,1740050,2021-11,2021Q4,South,221.39999999999998,60,57,164.39999999999998,74.25,3.6899999999999995
2,1740050,2021-12,2021Q4,East,147.6,40,49,98.6,66.8,3.69
2,1740050,2021-12,2021Q4,South,73.8,20,22,51.8,70.19,3.69
2,1740050,2021-12,2021Q4,West,73.8,20,17,56.8,76.96,3.69
2,1740050,2022-01,2022Q1,South,73.8,20,20,53.8,72.9,3.69
2,1740050,2022-02,2022Q1,South,154.0,40,43,111.0,72.08,3.85
2,1740050,2022-02,2022Q1,West,526.2,140,127,399.2,75.86,3.758571428571429
2,1740050,2022-03,2022Q1,North,154.0,40,47,107.0,69.48,3.85
2,1740050,2022-03,2022Q1,South,308.0,80,81,227.0,73.7,3.85
2,1740050,2022-04,2022Q2,East,154.0,40,46,108.0,70.13,3.85
2,1740050,2022-04,2022Q2,South,231.0,60,52,179.0,77.49,3.85
2,1740050,2022-05,2022Q2,East,77.0,20,19,58.0,75.32,3.85
2,1740050,2022-05,2022Q2,South,308.0,80,62,246.0,79.87,3.85
2,1740050,2022-05,2022Q2,West,231.0,60,59,172.0,74.46,3.85
2,1740050,2022-06,2022Q2,North,231.0,60,49,182.0,78.79,3.85
2,1740050,2022-06,2022Q2,South,231.0,60,68,163.0,70.56,3.85
2,1740050,2022-07,2022Q3,North,231.0,60,51,180.0,77.92,3.85
2,1740050,2022-07,2022Q3,South,231.0,60,61,170.0,73.59,3.85
2,1740090,2021-01,2021Q1,South,308.4,60,87,221.4,71.79,5.14
2,1740090,2021-02,2021Q1,South,61.68,12,16,45.68,74.06,5.14
2,1740090,2021-03,2021Q1,South,185.04,36,41,144.04,77.84,5.14
2,1740090,2021-03,2021Q1,West,185.04,36,51,134.04,72.44,5.14
2,1740090,2021-04,2021Q2,North,123.36,24,34,89.36,72.44,5.14
2,1740090,2021-04,2021Q2,West,246.72,48,52,194.72,78.92,5.14
2,1740090,2021-05,2021Q2,West,308.4,60,68,240.4,77.95,5.14
2,1740090,2021-06,2021Q2,South,507.12,96,133,374.12,73.77,5.2825
2,1740090,2021-06,2021Q2,West,63.96,12,13,50.96,79.67,5.33
2,1740090,2021-07,2021Q3,South,127.92,24,25,102.92,80.46,5.33
2,1740090,2021-07,2021Q3,West,127.92,24,43,84.92,66.39,5.33
2,1740090,2021-08,2021Q3,East,191.88,36,66,125.88,65.6,5.33
2,1740090,2021-08,2021Q3,West,127.92,24,35,92.92,72.64,5.33
2,1740090,2021-09,2021Q3,North,127.92,24,28,99.92,78.11,5.33
2,1740090,2021-09,2021Q3,South,191.88,36,51,140.88,73.42,5.33
2,1740090,2021-10,2021Q4,East,127.92,24,37,90.92,71.08,5.33
2,1740090,2021-10,2021Q4,North,191.88,36,44,147.88,77.07,5.33
2,1740090,2021-11,2021Q4,South,191.88,36,55,136.88,71.34,5.33
2,1740090,2021-12,2021Q4,South,191.88,36,55,136.88,71.34,5.33
2,1740090,2022-01,2022Q1,South,127.92,24,30,97.92,76.55,5.33
2,1740090,2022-02,2022Q1,East,66.72,12,15,51.72,77.52,5.56
2,1740090,2022-02,2022Q1,North,133.44,24,37,96.44,72.27,5.56
2,1740090,2022-03,2022Q1,East,66.72,12,18,48.72,73.02,5.56
2,1740090,2022-03,2022Q1,North,133.44,24,33,100.44,75.27,5.56
2,1740090,2022-03,2022Q1,South,66.72,12,16,50.72,76.02,5.56
2,1740090,2022-04,2022Q2,South,200.16,36,49,151.16,75.52,5.56
2,1740090,2022-05,2022Q2,East,266.88,48,88,178.88,67.03,5.56
2,1740090,2022-06,2022Q2,North,200.16,36,63,137.16,68.53,5.56
2,1740090,2022-06,2022Q2,West,400.32,72,89,311.32,77.77,5.56
2,1740090,2022-07,2022Q3,East,400.32,72,98,302.32,75.52,5.56
2,1740090,2022-07,2022Q3,South,200.16,36,48,152.16,76.02,5.56
2,1740130,2021-01,2021Q1,South,322.56,48,97,225.56,69.93,6.72
2,1740130,2021-02,2021Q1,North,80.64,12,28,52.64,65.28,6.72
2,1740130,2021-02,2021Q1,West,645.12,96,183,462.12,71.63,6.72
2,1740130,2021-03,2021Q1,West,161.28,24,36,125.28,77.68,6.72
2,1740130,2021-04,2021Q2,East,241.92,36,81,160.92,66.52,6.72
2,1740130,2021-04,2021Q2,South,967.68,144,264,703.68,72.72,6.72
2,1740130,2021-05,2021Q2,North,241.92,36,67,174.92,72.3,6.72
2,1740130,2021-05,2021Q2,West,725.76,108,171,554.76,76.44,6.72
2,1740130,2021-06,2021Q2,North,250.92,36,84,166.92,66.52,6.97
2,1740130,2021-06,2021Q2,South,250.92,36,64,186.92,74.49,6.97
2,1740130,2021-06,2021Q2,West,403.2,60,135,268.2,66.52,6.72
2,1740130,2021-07,2021Q3,North,501.84,72,158,343.84,68.52,6.97
2,1740130,2021-07,2021Q3,South,250.92,36,54,196.92,78.48,6.97
2,1740130,2021-07,2021Q3,West,250.92,36,59,191.92,76.49,6.97
2,1740130,2021-08,2021Q3,East,250.92,36,70,180.92,72.1,6.97
2,1740130,2021-08,2021Q3,West,418.2,60,124,294.2,70.35,6.97
2,1740130,2021-09,2021Q3,East,250.92,36,58,192.92,76.89,6.97
2,1740130,2021-09,2021Q3,South,250.92,36,67,183.92,73.3,6.97
2,1740130,2021-09,2021Q3,West,250.92,36,86,164.92,65.73,6.97
2,1740130,2021-10,2021Q4,East,167.28,24,40,127.28,76.09,6.97
2,1740130,2021-10,2021Q4,North,167.28,24,49,118.28,70.71,6.97
2,1740130,2021-10,2021Q4,West,250.92,36,62,188.92,75.29,6.97
2,1740130,2021-11,2021Q4,East,250.92,36,50,200.92,80.07,6.97
2,1740130,2021-11,2021Q4,North,501.84,72,137,364.84,72.7,6.97
2,1740130,2021-11,2021Q4,South,250.92,36,67,183.92,73.3,6.97
2,1740130,2021-12,2021Q4,North,250.92,36,57,193.92,77.28,6.97
2,1740130,2022-01,2022Q1,West,585.48,84,181,404.48,69.09,6.970000000000001
2,1740130,2022-03,2022Q1,South,348.96,48,109,239.96,68.76,7.27
2,1740130,2022-03,2022Q1,West,523.44,72,117,406.44000000000005,77.65,7.2700000000000005
2,1740130,2022-04,2022Q2,East,174.48,24,53,121.48,69.62,7.27
2,1740130,2022-04,2022Q2,North,436.2,60,131,305.2,69.97,7.27
2,1740130,2022-04,2022Q2,South,523.44,72,122,401.44000000000005,76.69,7.2700000000000005
2,1740130,2022-05,2022Q2,East,261.72,36,58,203.72000000000003,77.84,7.2700000000000005
2,1740130,2022-05,2022Q2,West,261.72,36,78,183.72000000000003,70.2,7.2700000000000005
2,1740130,2022-06,2022Q2,East,261.72,36,55,206.72000000000003,78.99,7.2700000000000005
2,1740130,2022-06,2022Q2,North,261.72,36,63,198.72000000000003,75.93,7.2700000000000005
2,1740130,2022-06,2022Q2,West,523.44,72,126,397.44000000000005,75.93,7.2700000000000005
2,1740130,2022-07,2022Q3,East,697.9200000000001,96,181,516.9200000000001,74.07,7.2700000000000005
2,1740170,2021-03,2021Q1,West,66.4,8,21,45.40000000000001,68.37,8.3
2,1740170,2021-07,2021Q3,South,68.88,8,17,51.88,75.32,8.61
2,1740170,2021-10,2021Q4,East,68.88,8,24,44.88,65.16,8.61
2,1740170,2021-12,2021Q4,West,137.76,16,43,94.76,68.79,8.61
2,1740170,2022-02,2022Q1,East,140.72,16,35,105.72,75.13,8.795
2,1740170,2022-03,2022Q1,South,71.84,8,24,47.84,66.59,8.98
2,1740170,2022-04,2022Q2,East,71.84,8,18,53.84,74.94,8.98
2,1740220,2021-01,2021Q1,North,246.48,24,83,163.48,66.33,10.27
2,1740220,2021-01,2021Q1,South,492.96,48,126,366.96,74.44,10.27
2,1740220,2021-01,2021Q1,West,246.48,24,67,179.48,72.82,10.27
2,1740220,2021-02,2021Q1,North,410.79999999999995,40,125,285.79999999999995,69.57,10.27
2,1740220,2021-02,2021Q1,South,246.48,24,83,163.48,66.33,10.27
2,1740220,2021-02,2021Q1,West,246.48,24,85,161.48,65.51,10.27
2,1740220,2021-03,2021Q1,East,492.96,48,103,389.96,79.11,10.27
2,1740220,2021-03,2021Q1,South,328.64,32,90,238.64,72.61,10.27
2,1740220,2021-03,2021Q1,West,1150.24,112,282,868.24,75.48,10.27
2,1740220,2021-04,2021Q2,North,2218.32,216,674,1544.3200000000004,69.62,10.270000000000001
2,1740220,2021-04,2021Q2,West,739.44,72,220,519.44,70.25,10.270000000000001
2,1740220,2021-05,2021Q2,East,2218.32,216,464,1754.3200000000004,79.08,10.270000000000001
2,1740220,2021-05,2021Q2,North,575.12,56,164,411.12,71.48,10.27
2,1740220,2021-05,2021Q2,West,328.64,32,108,220.64,67.14,10.27
2,1740220,2021-06,2021Q2,North,341.12,32,108,233.12,68.34,10.66
2,1740220,2021-07,2021Q3,South,1705.6,160,572,1133.6,66.46,10.66
2,1740220,2021-07,2021Q3,West,255.84,24,70,185.84,72.64,10.66
2,1740220,2021-08,2021Q3,East,426.4,40,148,278.4,65.29,10.66
2,1740220,2021-08,2021Q3,North,341.12,32,107,234.12,68.63,10.66
2,1740220,2021-08,2021Q3,West,1620.3200000000002,152,494,1126.32,69.51,10.660000000000002
2,1740220,2021-09,2021Q3,North,1108.6399999999999,104,346,762.64,68.79,10.659999999999998
2,1740220,2021-09,2021Q3,South,341.12,32,111,230.12,67.46,10.66
2,1740220,2021-09,2021Q3,West,170.56,16,51,119.56,70.1,10.66
2,1740220,2021-10,2021Q4,East,511.68,48,131,380.68,74.4,10.66
2,1740220,2021-10,2021Q4,North,341.12,32,100,241.12,70.68,10.66
2,1740220,2021-10,2021Q4,South,255.84,24,62,193.84,75.77,10.66
2,1740220,2021-11,2021Q4,East,1108.64,104,328,780.64,70.41,10.66
2,1740220,2021-11,2021Q4,West,767.52,72,195,572.52,74.59,10.66
2,1740220,2021-12,2021Q4,West,767.52,72,200,567.52,73.94,10.66
2,1740220,2022-01,2022Q1,North,255.84,24,83,172.84,67.56,10.66
2,1740220,2022-01,2022Q1,South,341.12,32,113,228.12,66.87,10.66
2,1740220,2022-01,2022Q1,West,426.4,40,116,310.4,72.8,10.66
2,1740220,2022-02,2022Q1,North,711.68,64,186,525.68,73.86,11.12
2,1740220,2022-02,2022Q1,South,533.76,48,142,391.76,73.4,11.12
2,1740220,2022-03,2022Q1,East,266.88,24,70,196.88,73.77,11.12
2,1740220,2022-03,2022Q1,North,444.8,40,129,315.8,71.0,11.120000000000001
2,1740220,2022-03,2022Q1,South,444.8,40,118,326.8,73.47,11.120000000000001
2,1740220,2022-03,2022Q1,West,622.72,56,161,461.72,74.15,11.120000000000001
2,1740220,2022-04,2022Q2,North,444.8,40,118,326.8,73.47,11.120000000000001
2,1740220,2022-04,2022Q2,South,2846.7200000000003,256,788,2058.7200000000003,72.32,11.120000000000001
2,1740220,2022-04,2022Q2,West,355.84,32,114,241.84,67.96,11.12
2,1740220,2022-05,2022Q2,West,444.8,40,141,303.8,68.3,11.120000000000001
2,1740220,2022-06,2022Q2,South,889.6,80,271,618.6,69.54,11.120000000000001
2,1740220,2022-06,2022Q2,West,1245.44,112,345,900.44,72.3,11.120000000000001
2,1740220,2022-07,2022Q3,East,978.56,88,247,731.56,74.76,11.12
2,1740220,2022-07,2022Q3,North,889.6,80,211,678.6,76.28,11.120000000000001
2,1740300,2021-01,2021Q1,West,1450.44,108,387,1063.44,73.32,13.43
